confidence,description,domainelement_pk,frequency,id,jsondata,markup_description,name,pk,valueset_pk,word_pk
,Phonemic,,,3-580-127-1,{},,pesa,3822,3334,3025
,Phonemic,,,3-581-127-1,{},,lind,3821,3333,3808
,Phonemic,,,3-582-127-1,{},,mer̃ikayakas,3820,3332,3115
,Phonemic,,,3-583-127-1,{},,haigur̃,3819,3331,3426
,Phonemic,,,3-584-127-1,{},,kotkas,3818,3330,3213
,Phonemic,,,3-585-127-1,{},,kull,3817,3329,3383
,Phonemic,,,3-586-127-1,{},,r̃aisakotkas,3816,3328,3835
,Phonemic,,,3-591-127-1,{},,nahkhiir̃,3815,3327,4109
,Phonemic,,,3-592-127-1,{},,papagoi,3814,3326,2813
,Phonemic,,,3-593-127-1,{},,war̃es,3813,3325,3623
,Phonemic,,,3-594-127-1,{},,tuwi,3812,3324,3510
,Phonemic,,,3-596-127-1,{},,öökull,3811,3323,3402
,Phonemic,,,3-610-127-1,{},,koer̃,3810,3322,3674
,Phonemic,,,3-614-127-1,{},,yænes,3809,3321,4087
,Phonemic,,,3-620-127-1,{},,kass,3808,3320,3756
,Phonemic,,,3-622-127-1,{},,opossum,3806,3319,3977
,Phonemic,,,3-622-127-3,{},,kukkur̃r̃ott,3807,3319,3037
,Phonemic,,,3-630-127-1,{},,hiir̃,3804,3318,3349
,Phonemic,,,3-630-127-3,{},,r̃ott,3805,3318,3430
,Phonemic,,,3-650-127-1,{},,kala,3803,3317,2936
,Phonemic,,,3-652-127-1,{},,uim,3802,3316,3431
,Phonemic,,,3-653-127-1,{},,kalasoomus,3801,3315,3892
,Phonemic,,,3-654-127-1,{},,ləpus,3800,3314,3428
,Phonemic,,,3-655-127-1,{},,teokar̃p,3799,3313,3509
,Phonemic,,,3-661-127-1,{},,hai,3798,3312,2948
,Phonemic,,,3-662-127-1,{},,delfiin,3797,3311,3823
,Phonemic,,,3-663-127-1,{},,waal,3796,3310,3957
,Phonemic,,,3-664-127-1,{},,astelr̃ai,3795,3309,3717
,Phonemic,,,3-665-127-1,{},,magewee angeryas,3794,3308,4007
,Phonemic,,,3-710-127-1,{},,hunt,3793,3307,2968
,Phonemic,,,3-720-127-1,{},,ləwi,3792,3306,3739
,Phonemic,,,3-730-127-1,{},,kar̃u,3791,3305,3944
,Phonemic,,,3-740-127-1,{},,r̃ebane,3790,3304,2870
,Phonemic,,,3-750-127-1,{},,hir̃w,3789,3303,2843
,Phonemic,,,3-760-127-1,{},,ahw,3788,3302,3007
,Phonemic,,,3-770-127-1,{},,elewant,3787,3301,2783
,Phonemic,,,3-780-127-1,{},,kaamel,3786,3300,3311
,Phonemic,,,3-810-127-1,{},,putukas,3785,3299,3945
,Phonemic,,,3-811-127-1,{},,tæi,3784,3298,3684
,Phonemic,,,3-812-127-1,{},,ting,3782,3297,2889
,Phonemic,,,3-812-127-3,{},,tæimuna,3783,3297,3020
,Phonemic,,,3-813-127-1,{},,kir̃p,3781,3296,3434
,Phonemic,,,3-814-127-1,{},,sayayalgne,3780,3295,3215
,Phonemic,,,3-815-127-1,{},,skor̃pion,3779,3294,3894
,Phonemic,,,3-816-127-1,{},,pr̃ussakas,3778,3293,3827
,Phonemic,,,3-817-127-1,{},,sipelgas,3777,3292,3706
,Phonemic,,,3-818-127-1,{},,æmblik,3776,3291,3310
,Phonemic,,,3-819-127-1,{},,æmblikuwər̃k,3775,3290,2967
,Phonemic,,,3-820-127-1,{},,mesilane,3774,3289,3043
,Phonemic,,,3-821-127-1,{},,meewaha,3773,3288,3273
,Phonemic,,,3-822-127-1,{},,tar̃u,3771,3287,3110
,Phonemic,,,3-822-127-3,{},,mesipuu,3772,3287,3600
,Phonemic,,,3-823-127-1,{},,her̃ilane,3770,3286,3192
,Phonemic,,,3-830-127-1,{},,kær̃bes,3769,3285,3211
,Phonemic,,,3-831-127-1,{},,kihulane,3767,3284,2990
,Phonemic,,,3-831-127-3,{},,sææsk,3768,3284,2796
,Phonemic,,,3-832-127-1,{},,moskiito,3766,3283,4061
,Phonemic,,,3-840-127-1,{},,uss,3764,3282,3881
,Phonemic,,,3-840-127-3,{},,wagel,3765,3282,3606
,Phonemic,,,3-850-127-1,{},,madu,3762,3281,4179
,Phonemic,,,3-850-127-3,{},,uss,3763,3281,3881
,Phonemic,,,3-910-127-1,{},,yaanimar̃dikas,3761,3280,3976
,Phonemic,,,3-920-127-1,{},,liblikas,3760,3279,3776
,Phonemic,,,3-930-127-1,{},,r̃ohutir̃ts,3759,3278,2631
,Phonemic,,,3-940-127-1,{},,tigu,3758,3277,2625
,Phonemic,,,3-950-127-1,{},,konn,3757,3276,3166
,Phonemic,,,3-960-127-1,{},,sisalik,3756,3275,2970
,Phonemic,,,3-970-127-1,{},,kr̃okodill,3754,3274,3022
,Phonemic,,,3-970-127-3,{},,alligaator̃,3755,3274,2742
,Phonemic,,,3-980-127-1,{},,kilpkonn,3753,3273,2980
,Phonemic,,,4-110-127-1,{},,keha,3751,3272,3407
,Phonemic,,,4-110-127-3,{},,ihu,3752,3272,3970
,Phonemic,,,4-120-127-1,{},,nahk,3750,3271,2780
,Phonemic,,,4-130-127-1,{},,liha,3749,3270,2856
,Phonemic,,,4-140-127-1,{},,yuuksed,3748,3269,2921
,Phonemic,,,4-142-127-1,{},,habe,3747,3268,3399
,Phonemic,,,4-144-127-1,{},,kar̃wad,3746,3267,3657
,Phonemic,,,4-145-127-1,{},,hæbemekar̃wad,3745,3266,3465
,Phonemic,,,4-146-127-1,{},,kəəm,3744,3265,2814
,Phonemic,,,4-150-127-1,{},,wer̃i,3743,3264,3006
,Phonemic,,,4-151-127-1,{},,ween,3741,3263,3341
,Phonemic,,,4-151-127-3,{},,ar̃ter,3742,3263,2982
,Phonemic,,,4-160-127-1,{},,kont,3739,3262,3170
,Phonemic,,,4-160-127-3,{},,luu,3740,3262,4065
,Phonemic,,,4-162-127-1,{},,r̃oie,3737,3261,4161
,Phonemic,,,4-162-127-3,{},,r̃ibi,3738,3261,3127
,Phonemic,,,4-170-127-1,{},,sar̃w,3736,3260,3550
,Phonemic,,,4-180-127-1,{},,saba,3735,3259,3895
,Phonemic,,,4-190-127-1,{},,selg,3734,3258,3637
,Phonemic,,,4-191-127-1,{},,selgr̃oog,3733,3257,3023
,Phonemic,,,4-200-127-1,{},,pea,3732,3256,3777
,Phonemic,,,4-201-127-1,{},,meelekoht,3730,3255,2654
,Phonemic,,,4-201-127-3,{},,oim,3731,3255,3340
,Phonemic,,,4-202-127-1,{},,kolyu,3728,3254,2823
,Phonemic,,,4-202-127-3,{},,pealuu,3729,3254,2635
,Phonemic,,,4-203-127-1,{},,ayu,3727,3253,3121
,Phonemic,,,4-204-127-1,{},,nægu,3726,3252,3111
,Phonemic,,,4-205-127-1,{},,laup,3724,3251,3477
,Phonemic,,,4-205-127-3,{},,otsmik,3725,3251,3049
,Phonemic,,,4-207-127-1,{},,ləualuu,3723,3250,3254
,Phonemic,,,4-208-127-1,{},,pəsk,3722,3249,2883
,Phonemic,,,4-209-127-1,{},,ləug,3721,3248,3936
,Phonemic,,,4-210-127-1,{},,silm,3720,3247,3933
,Phonemic,,,4-212-127-1,{},,kulm,3719,3246,3384
,Phonemic,,,4-213-127-1,{},,silmalaug,3718,3245,3629
,Phonemic,,,4-214-127-1,{},,(silma)r̃ipse,3717,3244,3763
,Phonemic,,,4-215-127-1,{},,silmi pilgutama,3716,3243,2865
,Phonemic,,,4-220-127-1,{},,kər̃w,3715,3242,2811
,Phonemic,,,4-221-127-1,{},,kər̃wanibu,3714,3241,3250
